cand,date,rcp
Rubio,2014-09-22 00:00:00,7.5
Carson,2014-09-22 00:00:00,
Bush,2014-09-22 00:00:00,10.8
Christie,2014-09-22 00:00:00,11.5
Paul,2014-09-22 00:00:00,10.3
Kasich,2014-09-22 00:00:00,2.0
Huckabee,2014-09-22 00:00:00,11.0
Fiorina,2014-09-22 00:00:00,
Santorum,2014-09-22 00:00:00,2.8
Walker,2014-09-22 00:00:00,5.3
Jindal,2014-09-22 00:00:00,2.3
Perry,2014-09-22 00:00:00,8.3
Graham,2014-09-22 00:00:00,
Pataki,2014-09-22 00:00:00,
Trump,2014-09-21 00:00:00,
Cruz,2014-09-21 00:00:00,8.8
Rubio,2014-09-21 00:00:00,7.5
Carson,2014-09-21 00:00:00,
Bush,2014-09-21 00:00:00,10.8
Christie,2014-09-21 00:00:00,11.5
Paul,2014-09-21 00:00:00,10.3
Kasich,2014-09-21 00:00:00,2.0
Huckabee,2014-09-21 00:00:00,11.0
Fiorina,2014-09-21 00:00:00,
Santorum,2014-09-21 00:00:00,2.8
Walker,2014-09-21 00:00:00,5.3
Jindal,2014-09-21 00:00:00,2.3
Perry,2014-09-21 00:00:00,8.3
Graham,2014-09-21 00:00:00,
Pataki,2014-09-21 00:00:00,
Trump,2014-09-20 00:00:00,
Cruz,2014-09-20 00:00:00,8.8
Rubio,2014-09-20 00:00:00,7.5
Carson,2014-09-20 00:00:00,
Bush,2014-09-20 00:00:00,10.8
Christie,2014-09-20 00:00:00,11.5
Paul,2014-09-20 00:00:00,10.3
Kasich,2014-09-20 00:00:00,2.0
Huckabee,2014-09-20 00:00:00,11.0
Fiorina,2014-09-20 00:00:00,
Santorum,2014-09-20 00:00:00,2.8
Walker,2014-09-20 00:00:00,5.3
Jindal,2014-09-20 00:00:00,2.3
Perry,2014-09-20 00:00:00,8.3
Graham,2014-09-20 00:00:00,
Pataki,2014-09-20 00:00:00,
Trump,2014-09-19 00:00:00,
Cruz,2014-09-19 00:00:00,8.8
Rubio,2014-09-19 00:00:00,7.5
Carson,2014-09-19 00:00:00,
Bush,2014-09-19 00:00:00,10.8
Christie,2014-09-19 00:00:00,11.5
Paul,2014-09-19 00:00:00,10.3
Kasich,2014-09-19 00:00:00,2.0
Huckabee,2014-09-19 00:00:00,11.0
Fiorina,2014-09-19 00:00:00,
Santorum,2014-09-19 00:00:00,2.8
Walker,2014-09-19 00:00:00,5.3
Jindal,2014-09-19 00:00:00,2.3
Perry,2014-09-19 00:00:00,8.3
Graham,2014-09-19 00:00:00,
Pataki,2014-09-19 00:00:00,
Trump,2014-09-18 00:00:00,
Cruz,2014-09-18 00:00:00,8.8
Rubio,2014-09-18 00:00:00,7.5
Carson,2014-09-18 00:00:00,
Bush,2014-09-18 00:00:00,10.8
Christie,2014-09-18 00:00:00,11.5
Paul,2014-09-18 00:00:00,10.3
Kasich,2014-09-18 00:00:00,2.0
Huckabee,2014-09-18 00:00:00,11.0
Fiorina,2014-09-18 00:00:00,
Santorum,2014-09-18 00:00:00,2.8
Walker,2014-09-18 00:00:00,5.3
Jindal,2014-09-18 00:00:00,2.3
Perry,2014-09-18 00:00:00,8.3
Graham,2014-09-18 00:00:00,
Pataki,2014-09-18 00:00:00,
Trump,2014-09-17 00:00:00,
Cruz,2014-09-17 00:00:00,8.8
Rubio,2014-09-17 00:00:00,7.5
Carson,2014-09-17 00:00:00,
Bush,2014-09-17 00:00:00,10.8
Christie,2014-09-17 00:00:00,11.5
Paul,2014-09-17 00:00:00,10.3
Kasich,2014-09-17 00:00:00,2.0
Huckabee,2014-09-17 00:00:00,11.0
Fiorina,2014-09-17 00:00:00,
Santorum,2014-09-17 00:00:00,2.8
Walker,2014-09-17 00:00:00,5.3
Jindal,2014-09-17 00:00:00,2.3
Perry,2014-09-17 00:00:00,8.3
Graham,2014-09-17 00:00:00,
Pataki,2014-09-17 00:00:00,
Trump,2014-09-16 00:00:00,
Cruz,2014-09-16 00:00:00,8.8
Rubio,2014-09-16 00:00:00,7.5
Carson,2014-09-16 00:00:00,
Bush,2014-09-16 00:00:00,10.8
Christie,2014-09-16 00:00:00,11.5
Paul,2014-09-16 00:00:00,10.3
Kasich,2014-09-16 00:00:00,2.0
Huckabee,2014-09-16 00:00:00,11.0
Fiorina,2014-09-16 00:00:00,
Santorum,2014-09-16 00:00:00,2.8
Walker,2014-09-16 00:00:00,5.3
Jindal,2014-09-16 00:00:00,2.3
Perry,2014-09-16 00:00:00,8.3
Graham,2014-09-16 00:00:00,
Pataki,2014-09-16 00:00:00,
Trump,2014-09-15 00:00:00,
Cruz,2014-09-15 00:00:00,8.8
Rubio,2014-09-15 00:00:00,7.5
Carson,2014-09-15 00:00:00,
Bush,2014-09-15 00:00:00,10.8
Christie,2014-09-15 00:00:00,11.5
Paul,2014-09-15 00:00:00,10.3
Kasich,2014-09-15 00:00:00,2.0
Huckabee,2014-09-15 00:00:00,11.0
Fiorina,2014-09-15 00:00:00,
Santorum,2014-09-15 00:00:00,2.8
Walker,2014-09-15 00:00:00,5.3
Jindal,2014-09-15 00:00:00,2.3
Perry,2014-09-15 00:00:00,8.3
Graham,2014-09-15 00:00:00,
Pataki,2014-09-15 00:00:00,
Trump,2014-09-14 00:00:00,
Cruz,2014-09-14 00:00:00,8.8
Rubio,2014-09-14 00:00:00,7.5
Carson,2014-09-14 00:00:00,
Bush,2014-09-14 00:00:00,10.8
Christie,2014-09-14 00:00:00,11.5
Paul,2014-09-14 00:00:00,10.3
Kasich,2014-09-14 00:00:00,2.0
Huckabee,2014-09-14 00:00:00,11.0
Fiorina,2014-09-14 00:00:00,
Santorum,2014-09-14 00:00:00,2.8
Walker,2014-09-14 00:00:00,5.3
Jindal,2014-09-14 00:00:00,2.3
Perry,2014-09-14 00:00:00,8.3
Graham,2014-09-14 00:00:00,
Pataki,2014-09-14 00:00:00,
Trump,2014-09-13 00:00:00,
Cruz,2014-09-13 00:00:00,8.8
Rubio,2014-09-13 00:00:00,7.5
Carson,2014-09-13 00:00:00,
Bush,2014-09-13 00:00:00,10.8
Christie,2014-09-13 00:00:00,11.5
Paul,2014-09-13 00:00:00,10.3
Kasich,2014-09-13 00:00:00,2.0
Huckabee,2014-09-13 00:00:00,11.0
Fiorina,2014-09-13 00:00:00,
Santorum,2014-09-13 00:00:00,2.8
Walker,2014-09-13 00:00:00,5.3
Jindal,2014-09-13 00:00:00,2.3
Perry,2014-09-13 00:00:00,8.3
Graham,2014-09-13 00:00:00,
Pataki,2014-09-13 00:00:00,
Trump,2014-09-12 00:00:00,
Cruz,2014-09-12 00:00:00,8.8
Rubio,2014-09-12 00:00:00,7.5
Carson,2014-09-12 00:00:00,
Bush,2014-09-12 00:00:00,10.8
Christie,2014-09-12 00:00:00,11.5
Paul,2014-09-12 00:00:00,10.3
Kasich,2014-09-12 00:00:00,2.0
Huckabee,2014-09-12 00:00:00,11.0
Fiorina,2014-09-12 00:00:00,
Santorum,2014-09-12 00:00:00,2.8
Walker,2014-09-12 00:00:00,5.3
Jindal,2014-09-12 00:00:00,2.3
Perry,2014-09-12 00:00:00,8.3
Graham,2014-09-12 00:00:00,
Pataki,2014-09-12 00:00:00,
Trump,2014-09-11 00:00:00,
Cruz,2014-09-11 00:00:00,8.8
Rubio,2014-09-11 00:00:00,7.5
Carson,2014-09-11 00:00:00,
Bush,2014-09-11 00:00:00,10.8
Christie,2014-09-11 00:00:00,11.5
Paul,2014-09-11 00:00:00,10.3
Kasich,2014-09-11 00:00:00,2.0
Huckabee,2014-09-11 00:00:00,11.0
Fiorina,2014-09-11 00:00:00,
Santorum,2014-09-11 00:00:00,2.8
Walker,2014-09-11 00:00:00,5.3
Jindal,2014-09-11 00:00:00,2.3
Perry,2014-09-11 00:00:00,8.3
Graham,2014-09-11 00:00:00,
Pataki,2014-09-11 00:00:00,
Trump,2014-09-10 00:00:00,
Cruz,2014-09-10 00:00:00,8.8
Rubio,2014-09-10 00:00:00,7.5
Carson,2014-09-10 00:00:00,
Bush,2014-09-10 00:00:00,10.8
Christie,2014-09-10 00:00:00,11.5
Paul,2014-09-10 00:00:00,10.3
Kasich,2014-09-10 00:00:00,2.0
Huckabee,2014-09-10 00:00:00,11.0
Fiorina,2014-09-10 00:00:00,
Santorum,2014-09-10 00:00:00,2.8
Walker,2014-09-10 00:00:00,5.3
Jindal,2014-09-10 00:00:00,2.3
Perry,2014-09-10 00:00:00,8.3
Graham,2014-09-10 00:00:00,
Pataki,2014-09-10 00:00:00,
Trump,2014-09-09 00:00:00,
Cruz,2014-09-09 00:00:00,8.8
Rubio,2014-09-09 00:00:00,7.5
Carson,2014-09-09 00:00:00,
Bush,2014-09-09 00:00:00,10.8
Christie,2014-09-09 00:00:00,11.5
Paul,2014-09-09 00:00:00,10.3
Kasich,2014-09-09 00:00:00,2.0
Huckabee,2014-09-09 00:00:00,11.0
Fiorina,2014-09-09 00:00:00,
Santorum,2014-09-09 00:00:00,2.8
Walker,2014-09-09 00:00:00,5.3
Jindal,2014-09-09 00:00:00,2.3
Perry,2014-09-09 00:00:00,8.3
Graham,2014-09-09 00:00:00,
Pataki,2014-09-09 00:00:00,
Trump,2014-09-08 00:00:00,
Cruz,2014-09-08 00:00:00,8.8
Rubio,2014-09-08 00:00:00,7.5
Carson,2014-09-08 00:00:00,
Bush,2014-09-08 00:00:00,10.8
Christie,2014-09-08 00:00:00,11.5
Paul,2014-09-08 00:00:00,10.3
Kasich,2014-09-08 00:00:00,2.0
Huckabee,2014-09-08 00:00:00,11.0
Fiorina,2014-09-08 00:00:00,
Santorum,2014-09-08 00:00:00,2.8
Walker,2014-09-08 00:00:00,5.3
Jindal,2014-09-08 00:00:00,2.3
Perry,2014-09-08 00:00:00,8.3
Graham,2014-09-08 00:00:00,
Pataki,2014-09-08 00:00:00,
Trump,2014-09-07 00:00:00,
Cruz,2014-09-07 00:00:00,8.8
Rubio,2014-09-07 00:00:00,7.5
Carson,2014-09-07 00:00:00,
Bush,2014-09-07 00:00:00,10.8
Christie,2014-09-07 00:00:00,11.5
Paul,2014-09-07 00:00:00,10.3
Kasich,2014-09-07 00:00:00,2.0
Huckabee,2014-09-07 00:00:00,11.0
Fiorina,2014-09-07 00:00:00,
Santorum,2014-09-07 00:00:00,2.8
Walker,2014-09-07 00:00:00,5.3
Jindal,2014-09-07 00:00:00,2.3
Perry,2014-09-07 00:00:00,8.3
Graham,2014-09-07 00:00:00,
Pataki,2014-09-07 00:00:00,
Trump,2014-09-06 00:00:00,
Cruz,2014-09-06 00:00:00,8.8
Rubio,2014-09-06 00:00:00,7.5
Carson,2014-09-06 00:00:00,
Bush,2014-09-06 00:00:00,10.8
Christie,2014-09-06 00:00:00,11.5
Paul,2014-09-06 00:00:00,10.3
Kasich,2014-09-06 00:00:00,2.0
Huckabee,2014-09-06 00:00:00,11.0
Fiorina,2014-09-06 00:00:00,
Santorum,2014-09-06 00:00:00,2.8
Walker,2014-09-06 00:00:00,5.3
Jindal,2014-09-06 00:00:00,2.3
Perry,2014-09-06 00:00:00,8.3
Graham,2014-09-06 00:00:00,
Pataki,2014-09-06 00:00:00,
Trump,2014-09-05 00:00:00,
Cruz,2014-09-05 00:00:00,8.8
Rubio,2014-09-05 00:00:00,7.5
Carson,2014-09-05 00:00:00,
Bush,2014-09-05 00:00:00,10.8
Christie,2014-09-05 00:00:00,11.5
Paul,2014-09-05 00:00:00,10.3
Kasich,2014-09-05 00:00:00,2.0
Huckabee,2014-09-05 00:00:00,11.0
Fiorina,2014-09-05 00:00:00,
Santorum,2014-09-05 00:00:00,2.8
Walker,2014-09-05 00:00:00,5.3
Jindal,2014-09-05 00:00:00,2.3
Perry,2014-09-05 00:00:00,8.3
Graham,2014-09-05 00:00:00,
Pataki,2014-09-05 00:00:00,
Trump,2014-09-04 00:00:00,
Cruz,2014-09-04 00:00:00,8.8
Rubio,2014-09-04 00:00:00,7.5
Carson,2014-09-04 00:00:00,
Bush,2014-09-04 00:00:00,10.8
Christie,2014-09-04 00:00:00,11.5
Paul,2014-09-04 00:00:00,10.3
Kasich,2014-09-04 00:00:00,2.0
Huckabee,2014-09-04 00:00:00,11.0
Fiorina,2014-09-04 00:00:00,
Santorum,2014-09-04 00:00:00,2.8
Walker,2014-09-04 00:00:00,5.3
Jindal,2014-09-04 00:00:00,2.3
Perry,2014-09-04 00:00:00,8.3
Graham,2014-09-04 00:00:00,
Pataki,2014-09-04 00:00:00,
Trump,2014-09-03 00:00:00,
Cruz,2014-09-03 00:00:00,8.8
Rubio,2014-09-03 00:00:00,7.5
Carson,2014-09-03 00:00:00,
Bush,2014-09-03 00:00:00,10.8
Christie,2014-09-03 00:00:00,11.5
Paul,2014-09-03 00:00:00,10.3
Kasich,2014-09-03 00:00:00,2.0
Huckabee,2014-09-03 00:00:00,11.0
Fiorina,2014-09-03 00:00:00,
Santorum,2014-09-03 00:00:00,2.8
Walker,2014-09-03 00:00:00,5.3
Jindal,2014-09-03 00:00:00,2.3
Perry,2014-09-03 00:00:00,8.3
Graham,2014-09-03 00:00:00,
Pataki,2014-09-03 00:00:00,
Trump,2014-09-02 00:00:00,
Cruz,2014-09-02 00:00:00,8.8
Rubio,2014-09-02 00:00:00,7.5
Carson,2014-09-02 00:00:00,
Bush,2014-09-02 00:00:00,10.8
Christie,2014-09-02 00:00:00,11.5
Paul,2014-09-02 00:00:00,10.3
Kasich,2014-09-02 00:00:00,2.0
Huckabee,2014-09-02 00:00:00,11.0
Fiorina,2014-09-02 00:00:00,
Santorum,2014-09-02 00:00:00,2.8
Walker,2014-09-02 00:00:00,5.3
Jindal,2014-09-02 00:00:00,2.3
Perry,2014-09-02 00:00:00,8.3
Graham,2014-09-02 00:00:00,
Pataki,2014-09-02 00:00:00,
Trump,2014-09-01 00:00:00,
Cruz,2014-09-01 00:00:00,8.8
Rubio,2014-09-01 00:00:00,7.5
Carson,2014-09-01 00:00:00,
Bush,2014-09-01 00:00:00,10.8
Christie,2014-09-01 00:00:00,11.5
Paul,2014-09-01 00:00:00,10.3
Kasich,2014-09-01 00:00:00,2.0
Huckabee,2014-09-01 00:00:00,11.0
Fiorina,2014-09-01 00:00:00,
Santorum,2014-09-01 00:00:00,2.8
Walker,2014-09-01 00:00:00,5.3
Jindal,2014-09-01 00:00:00,2.3
Perry,2014-09-01 00:00:00,8.3
Graham,2014-09-01 00:00:00,
Pataki,2014-09-01 00:00:00,
Trump,2014-08-31 00:00:00,
Cruz,2014-08-31 00:00:00,8.8
Rubio,2014-08-31 00:00:00,7.5
Carson,2014-08-31 00:00:00,
Bush,2014-08-31 00:00:00,10.8
Christie,2014-08-31 00:00:00,11.5
Paul,2014-08-31 00:00:00,10.3
Kasich,2014-08-31 00:00:00,2.0
Huckabee,2014-08-31 00:00:00,11.0
Fiorina,2014-08-31 00:00:00,
Santorum,2014-08-31 00:00:00,2.8
Walker,2014-08-31 00:00:00,5.3
Jindal,2014-08-31 00:00:00,2.3
Perry,2014-08-31 00:00:00,8.3
Graham,2014-08-31 00:00:00,
Pataki,2014-08-31 00:00:00,
Trump,2014-08-30 00:00:00,
Cruz,2014-08-30 00:00:00,8.8
Rubio,2014-08-30 00:00:00,7.5
Carson,2014-08-30 00:00:00,
Bush,2014-08-30 00:00:00,10.8
Christie,2014-08-30 00:00:00,11.5
Paul,2014-08-30 00:00:00,10.3
Kasich,2014-08-30 00:00:00,2.0
Huckabee,2014-08-30 00:00:00,11.0
Fiorina,2014-08-30 00:00:00,
Santorum,2014-08-30 00:00:00,2.8
Walker,2014-08-30 00:00:00,5.3
Jindal,2014-08-30 00:00:00,2.3
Perry,2014-08-30 00:00:00,8.3
Graham,2014-08-30 00:00:00,
Pataki,2014-08-30 00:00:00,
Trump,2014-08-29 00:00:00,
Cruz,2014-08-29 00:00:00,8.8
Rubio,2014-08-29 00:00:00,7.5
Carson,2014-08-29 00:00:00,
Bush,2014-08-29 00:00:00,10.8
Christie,2014-08-29 00:00:00,11.5
Paul,2014-08-29 00:00:00,10.3
Kasich,2014-08-29 00:00:00,2.0
Huckabee,2014-08-29 00:00:00,11.0
Fiorina,2014-08-29 00:00:00,
Santorum,2014-08-29 00:00:00,2.8
Walker,2014-08-29 00:00:00,5.3
Jindal,2014-08-29 00:00:00,2.3
Perry,2014-08-29 00:00:00,8.3
Graham,2014-08-29 00:00:00,
Pataki,2014-08-29 00:00:00,
Trump,2014-08-28 00:00:00,
Cruz,2014-08-28 00:00:00,8.8
Rubio,2014-08-28 00:00:00,7.5
Carson,2014-08-28 00:00:00,
Bush,2014-08-28 00:00:00,10.8
Christie,2014-08-28 00:00:00,11.5
Paul,2014-08-28 00:00:00,10.3
Kasich,2014-08-28 00:00:00,2.0
Huckabee,2014-08-28 00:00:00,11.0
Fiorina,2014-08-28 00:00:00,
Santorum,2014-08-28 00:00:00,2.8
Walker,2014-08-28 00:00:00,5.3
Jindal,2014-08-28 00:00:00,2.3
Perry,2014-08-28 00:00:00,8.3
Graham,2014-08-28 00:00:00,
Pataki,2014-08-28 00:00:00,
Trump,2014-08-27 00:00:00,
Cruz,2014-08-27 00:00:00,8.8
Rubio,2014-08-27 00:00:00,7.5
Carson,2014-08-27 00:00:00,
Bush,2014-08-27 00:00:00,10.8
Christie,2014-08-27 00:00:00,11.5
Paul,2014-08-27 00:00:00,10.3
Kasich,2014-08-27 00:00:00,2.0
Huckabee,2014-08-27 00:00:00,11.0
Fiorina,2014-08-27 00:00:00,
Santorum,2014-08-27 00:00:00,2.8
Walker,2014-08-27 00:00:00,5.3
Jindal,2014-08-27 00:00:00,2.3
Perry,2014-08-27 00:00:00,8.3
Graham,2014-08-27 00:00:00,
Pataki,2014-08-27 00:00:00,
Trump,2014-08-26 00:00:00,
Cruz,2014-08-26 00:00:00,8.8
Rubio,2014-08-26 00:00:00,7.5
Carson,2014-08-26 00:00:00,
Bush,2014-08-26 00:00:00,10.8
Christie,2014-08-26 00:00:00,11.5
Paul,2014-08-26 00:00:00,10.3
Kasich,2014-08-26 00:00:00,2.0
Huckabee,2014-08-26 00:00:00,11.0
Fiorina,2014-08-26 00:00:00,
Santorum,2014-08-26 00:00:00,2.8
Walker,2014-08-26 00:00:00,5.3
Jindal,2014-08-26 00:00:00,2.3
Perry,2014-08-26 00:00:00,8.3
Graham,2014-08-26 00:00:00,
Pataki,2014-08-26 00:00:00,
Trump,2014-08-25 00:00:00,
Cruz,2014-08-25 00:00:00,8.8
Rubio,2014-08-25 00:00:00,7.5
Carson,2014-08-25 00:00:00,
Bush,2014-08-25 00:00:00,10.8
Christie,2014-08-25 00:00:00,11.5
Paul,2014-08-25 00:00:00,10.3
Kasich,2014-08-25 00:00:00,2.0
Huckabee,2014-08-25 00:00:00,11.0
Fiorina,2014-08-25 00:00:00,
Santorum,2014-08-25 00:00:00,2.8
Walker,2014-08-25 00:00:00,5.3
Jindal,2014-08-25 00:00:00,2.3
Perry,2014-08-25 00:00:00,8.3
Graham,2014-08-25 00:00:00,
Pataki,2014-08-25 00:00:00,
Trump,2014-08-24 00:00:00,
Cruz,2014-08-24 00:00:00,8.8
Rubio,2014-08-24 00:00:00,7.5
Carson,2014-08-24 00:00:00,
Bush,2014-08-24 00:00:00,10.8
Christie,2014-08-24 00:00:00,11.5
Paul,2014-08-24 00:00:00,10.3
Kasich,2014-08-24 00:00:00,2.0
Huckabee,2014-08-24 00:00:00,11.0
Fiorina,2014-08-24 00:00:00,
Santorum,2014-08-24 00:00:00,2.8
Walker,2014-08-24 00:00:00,5.3
Jindal,2014-08-24 00:00:00,2.3
Perry,2014-08-24 00:00:00,8.3
Graham,2014-08-24 00:00:00,
Pataki,2014-08-24 00:00:00,
Trump,2014-08-23 00:00:00,
Cruz,2014-08-23 00:00:00,8.8
Rubio,2014-08-23 00:00:00,7.5
Carson,2014-08-23 00:00:00,
Bush,2014-08-23 00:00:00,10.8
Christie,2014-08-23 00:00:00,11.5
Paul,2014-08-23 00:00:00,10.3
Kasich,2014-08-23 00:00:00,2.0
Huckabee,2014-08-23 00:00:00,11.0
Fiorina,2014-08-23 00:00:00,
Santorum,2014-08-23 00:00:00,2.8
Walker,2014-08-23 00:00:00,5.3
Jindal,2014-08-23 00:00:00,2.3
Perry,2014-08-23 00:00:00,8.3
Graham,2014-08-23 00:00:00,
Pataki,2014-08-23 00:00:00,
Trump,2014-08-22 00:00:00,
Cruz,2014-08-22 00:00:00,8.8
Rubio,2014-08-22 00:00:00,7.5
Carson,2014-08-22 00:00:00,
Bush,2014-08-22 00:00:00,10.8
Christie,2014-08-22 00:00:00,11.5
Paul,2014-08-22 00:00:00,10.3
Kasich,2014-08-22 00:00:00,2.0
Huckabee,2014-08-22 00:00:00,11.0
Fiorina,2014-08-22 00:00:00,
Santorum,2014-08-22 00:00:00,2.8
Walker,2014-08-22 00:00:00,5.3
Jindal,2014-08-22 00:00:00,2.3
Perry,2014-08-22 00:00:00,8.3
Graham,2014-08-22 00:00:00,
Pataki,2014-08-22 00:00:00,
Trump,2014-08-21 00:00:00,
Cruz,2014-08-21 00:00:00,8.8
Rubio,2014-08-21 00:00:00,7.5
Carson,2014-08-21 00:00:00,
Bush,2014-08-21 00:00:00,10.8
Christie,2014-08-21 00:00:00,11.5
Paul,2014-08-21 00:00:00,10.3
Kasich,2014-08-21 00:00:00,2.0
Huckabee,2014-08-21 00:00:00,11.0
Fiorina,2014-08-21 00:00:00,
Santorum,2014-08-21 00:00:00,2.8
Walker,2014-08-21 00:00:00,5.3
Jindal,2014-08-21 00:00:00,2.3
Perry,2014-08-21 00:00:00,8.3
Graham,2014-08-21 00:00:00,
Pataki,2014-08-21 00:00:00,
Trump,2014-08-20 00:00:00,
Cruz,2014-08-20 00:00:00,8.8
Rubio,2014-08-20 00:00:00,7.5
Carson,2014-08-20 00:00:00,
Bush,2014-08-20 00:00:00,10.8
Christie,2014-08-20 00:00:00,11.5
Paul,2014-08-20 00:00:00,10.3
Kasich,2014-08-20 00:00:00,2.0
Huckabee,2014-08-20 00:00:00,11.0
Fiorina,2014-08-20 00:00:00,
Santorum,2014-08-20 00:00:00,2.8
Walker,2014-08-20 00:00:00,5.3
Jindal,2014-08-20 00:00:00,2.3
Perry,2014-08-20 00:00:00,8.3
Graham,2014-08-20 00:00:00,
Pataki,2014-08-20 00:00:00,
Trump,2014-08-19 00:00:00,
Cruz,2014-08-19 00:00:00,8.8
Rubio,2014-08-19 00:00:00,7.5
Carson,2014-08-19 00:00:00,
Bush,2014-08-19 00:00:00,10.8
Christie,2014-08-19 00:00:00,11.5
Paul,2014-08-19 00:00:00,10.3
Kasich,2014-08-19 00:00:00,2.0
Huckabee,2014-08-19 00:00:00,11.0
Fiorina,2014-08-19 00:00:00,
Santorum,2014-08-19 00:00:00,2.8
Walker,2014-08-19 00:00:00,5.3
Jindal,2014-08-19 00:00:00,2.3
Perry,2014-08-19 00:00:00,8.3
Graham,2014-08-19 00:00:00,
Pataki,2014-08-19 00:00:00,
Trump,2014-08-18 00:00:00,
Cruz,2014-08-18 00:00:00,8.8
Rubio,2014-08-18 00:00:00,7.5
Carson,2014-08-18 00:00:00,
Bush,2014-08-18 00:00:00,10.8
Christie,2014-08-18 00:00:00,11.5
Paul,2014-08-18 00:00:00,10.3
Kasich,2014-08-18 00:00:00,2.0
Huckabee,2014-08-18 00:00:00,11.0
Fiorina,2014-08-18 00:00:00,
Santorum,2014-08-18 00:00:00,2.8
Walker,2014-08-18 00:00:00,5.3
Jindal,2014-08-18 00:00:00,2.3
Perry,2014-08-18 00:00:00,8.3
Graham,2014-08-18 00:00:00,
Pataki,2014-08-18 00:00:00,
Trump,2014-08-17 00:00:00,
Cruz,2014-08-17 00:00:00,8.8
Rubio,2014-08-17 00:00:00,7.5
Carson,2014-08-17 00:00:00,
Bush,2014-08-17 00:00:00,10.8
Christie,2014-08-17 00:00:00,11.5
Paul,2014-08-17 00:00:00,10.3
Kasich,2014-08-17 00:00:00,2.0
Huckabee,2014-08-17 00:00:00,11.0
Fiorina,2014-08-17 00:00:00,
Santorum,2014-08-17 00:00:00,2.8
Walker,2014-08-17 00:00:00,5.3
Jindal,2014-08-17 00:00:00,2.3
Perry,2014-08-17 00:00:00,8.3
Graham,2014-08-17 00:00:00,
Pataki,2014-08-17 00:00:00,
Trump,2014-08-16 00:00:00,
Cruz,2014-08-16 00:00:00,8.8
Rubio,2014-08-16 00:00:00,7.5
Carson,2014-08-16 00:00:00,
Bush,2014-08-16 00:00:00,10.8
Christie,2014-08-16 00:00:00,11.5
Paul,2014-08-16 00:00:00,10.3
Kasich,2014-08-16 00:00:00,2.0
Huckabee,2014-08-16 00:00:00,11.0
Fiorina,2014-08-16 00:00:00,
Santorum,2014-08-16 00:00:00,2.8
Walker,2014-08-16 00:00:00,5.3
Jindal,2014-08-16 00:00:00,2.3
Perry,2014-08-16 00:00:00,8.3
Graham,2014-08-16 00:00:00,
Pataki,2014-08-16 00:00:00,
Trump,2014-08-15 00:00:00,
Cruz,2014-08-15 00:00:00,8.8
Rubio,2014-08-15 00:00:00,7.5
Carson,2014-08-15 00:00:00,
Bush,2014-08-15 00:00:00,10.8
Christie,2014-08-15 00:00:00,11.5
Paul,2014-08-15 00:00:00,10.3
Kasich,2014-08-15 00:00:00,2.0
Huckabee,2014-08-15 00:00:00,11.0
Fiorina,2014-08-15 00:00:00,
Santorum,2014-08-15 00:00:00,2.8
Walker,2014-08-15 00:00:00,5.3
Jindal,2014-08-15 00:00:00,2.3
Perry,2014-08-15 00:00:00,8.3
Graham,2014-08-15 00:00:00,
Pataki,2014-08-15 00:00:00,
Trump,2014-08-14 00:00:00,
Cruz,2014-08-14 00:00:00,8.8
Rubio,2014-08-14 00:00:00,7.5
Carson,2014-08-14 00:00:00,
Bush,2014-08-14 00:00:00,10.8
Christie,2014-08-14 00:00:00,11.5
Paul,2014-08-14 00:00:00,10.3
Kasich,2014-08-14 00:00:00,2.0
Huckabee,2014-08-14 00:00:00,11.0
Fiorina,2014-08-14 00:00:00,
Santorum,2014-08-14 00:00:00,2.8
Walker,2014-08-14 00:00:00,5.3
Jindal,2014-08-14 00:00:00,2.3
Perry,2014-08-14 00:00:00,8.3
Graham,2014-08-14 00:00:00,
Pataki,2014-08-14 00:00:00,
Trump,2014-08-13 00:00:00,
Cruz,2014-08-13 00:00:00,8.3
Rubio,2014-08-13 00:00:00,7.0
Carson,2014-08-13 00:00:00,
Bush,2014-08-13 00:00:00,10.0
Christie,2014-08-13 00:00:00,11.0
Paul,2014-08-13 00:00:00,11.3
Kasich,2014-08-13 00:00:00,2.0
Huckabee,2014-08-13 00:00:00,11.0
Fiorina,2014-08-13 00:00:00,
Santorum,2014-08-13 00:00:00,2.7
Walker,2014-08-13 00:00:00,5.7
Jindal,2014-08-13 00:00:00,2.5
Perry,2014-08-13 00:00:00,8.7
Graham,2014-08-13 00:00:00,
Pataki,2014-08-13 00:00:00,
Trump,2014-08-12 00:00:00,
Cruz,2014-08-12 00:00:00,8.3
Rubio,2014-08-12 00:00:00,7.0
Carson,2014-08-12 00:00:00,
Bush,2014-08-12 00:00:00,10.0
Christie,2014-08-12 00:00:00,11.0
Paul,2014-08-12 00:00:00,11.3
Kasich,2014-08-12 00:00:00,2.0
Huckabee,2014-08-12 00:00:00,11.0
Fiorina,2014-08-12 00:00:00,
Santorum,2014-08-12 00:00:00,2.7
Walker,2014-08-12 00:00:00,5.7
Jindal,2014-08-12 00:00:00,2.5
Perry,2014-08-12 00:00:00,8.7
Graham,2014-08-12 00:00:00,
Pataki,2014-08-12 00:00:00,
Trump,2014-08-11 00:00:00,
Cruz,2014-08-11 00:00:00,8.3
Rubio,2014-08-11 00:00:00,7.0
Carson,2014-08-11 00:00:00,
Bush,2014-08-11 00:00:00,10.0
Christie,2014-08-11 00:00:00,11.0
