cand,date,rcp
Jindal,2015-01-13 00:00:00,2.3
Perry,2015-01-13 00:00:00,5.8
Graham,2015-01-13 00:00:00,
Pataki,2015-01-13 00:00:00,
Trump,2015-01-12 00:00:00,
Cruz,2015-01-12 00:00:00,5.8
Rubio,2015-01-12 00:00:00,5.5
Carson,2015-01-12 00:00:00,
Paul,2015-01-12 00:00:00,8.5
Bush,2015-01-12 00:00:00,8.3
Huckabee,2015-01-12 00:00:00,15.7
Kasich,2015-01-12 00:00:00,1.0
Fiorina,2015-01-12 00:00:00,
Christie,2015-01-12 00:00:00,8.0
Santorum,2015-01-12 00:00:00,6.0
Walker,2015-01-12 00:00:00,4.8
Jindal,2015-01-12 00:00:00,2.3
Perry,2015-01-12 00:00:00,5.8
Graham,2015-01-12 00:00:00,
Pataki,2015-01-12 00:00:00,
Trump,2015-01-11 00:00:00,
Cruz,2015-01-11 00:00:00,5.8
Rubio,2015-01-11 00:00:00,5.5
Carson,2015-01-11 00:00:00,
Paul,2015-01-11 00:00:00,8.5
Bush,2015-01-11 00:00:00,8.3
Huckabee,2015-01-11 00:00:00,15.7
Kasich,2015-01-11 00:00:00,1.0
Fiorina,2015-01-11 00:00:00,
Christie,2015-01-11 00:00:00,8.0
Santorum,2015-01-11 00:00:00,6.0
Walker,2015-01-11 00:00:00,4.8
Jindal,2015-01-11 00:00:00,2.3
Perry,2015-01-11 00:00:00,5.8
Graham,2015-01-11 00:00:00,
Pataki,2015-01-11 00:00:00,
Trump,2015-01-10 00:00:00,
Cruz,2015-01-10 00:00:00,5.8
Rubio,2015-01-10 00:00:00,5.5
Carson,2015-01-10 00:00:00,
Paul,2015-01-10 00:00:00,8.5
Bush,2015-01-10 00:00:00,8.3
Huckabee,2015-01-10 00:00:00,15.7
Kasich,2015-01-10 00:00:00,1.0
Fiorina,2015-01-10 00:00:00,
Christie,2015-01-10 00:00:00,8.0
Santorum,2015-01-10 00:00:00,6.0
Walker,2015-01-10 00:00:00,4.8
Jindal,2015-01-10 00:00:00,2.3
Perry,2015-01-10 00:00:00,5.8
Graham,2015-01-10 00:00:00,
Pataki,2015-01-10 00:00:00,
Trump,2015-01-09 00:00:00,
Cruz,2015-01-09 00:00:00,5.8
Rubio,2015-01-09 00:00:00,5.5
Carson,2015-01-09 00:00:00,
Paul,2015-01-09 00:00:00,8.5
Bush,2015-01-09 00:00:00,8.3
Huckabee,2015-01-09 00:00:00,15.7
Kasich,2015-01-09 00:00:00,1.0
Fiorina,2015-01-09 00:00:00,
Christie,2015-01-09 00:00:00,8.0
Santorum,2015-01-09 00:00:00,6.0
Walker,2015-01-09 00:00:00,4.8
Jindal,2015-01-09 00:00:00,2.3
Perry,2015-01-09 00:00:00,5.8
Graham,2015-01-09 00:00:00,
Pataki,2015-01-09 00:00:00,
Trump,2015-01-08 00:00:00,
Cruz,2015-01-08 00:00:00,5.8
Rubio,2015-01-08 00:00:00,5.5
Carson,2015-01-08 00:00:00,
Paul,2015-01-08 00:00:00,8.5
Bush,2015-01-08 00:00:00,8.3
Huckabee,2015-01-08 00:00:00,15.7
Kasich,2015-01-08 00:00:00,1.0
Fiorina,2015-01-08 00:00:00,
Christie,2015-01-08 00:00:00,8.0
Santorum,2015-01-08 00:00:00,6.0
Walker,2015-01-08 00:00:00,4.8
Jindal,2015-01-08 00:00:00,2.3
Perry,2015-01-08 00:00:00,5.8
Graham,2015-01-08 00:00:00,
Pataki,2015-01-08 00:00:00,
Trump,2015-01-07 00:00:00,
Cruz,2015-01-07 00:00:00,5.8
Rubio,2015-01-07 00:00:00,5.5
Carson,2015-01-07 00:00:00,
Paul,2015-01-07 00:00:00,8.5
Bush,2015-01-07 00:00:00,8.3
Huckabee,2015-01-07 00:00:00,15.7
Kasich,2015-01-07 00:00:00,1.0
Fiorina,2015-01-07 00:00:00,
Christie,2015-01-07 00:00:00,8.0
Santorum,2015-01-07 00:00:00,6.0
Walker,2015-01-07 00:00:00,4.8
Jindal,2015-01-07 00:00:00,2.3
Perry,2015-01-07 00:00:00,5.8
Graham,2015-01-07 00:00:00,
Pataki,2015-01-07 00:00:00,
Trump,2015-01-06 00:00:00,
Cruz,2015-01-06 00:00:00,5.8
Rubio,2015-01-06 00:00:00,5.5
Carson,2015-01-06 00:00:00,
Paul,2015-01-06 00:00:00,8.5
Bush,2015-01-06 00:00:00,8.3
Huckabee,2015-01-06 00:00:00,15.7
Kasich,2015-01-06 00:00:00,1.0
Fiorina,2015-01-06 00:00:00,
Christie,2015-01-06 00:00:00,8.0
Santorum,2015-01-06 00:00:00,6.0
Walker,2015-01-06 00:00:00,4.8
Jindal,2015-01-06 00:00:00,2.3
Perry,2015-01-06 00:00:00,5.8
Graham,2015-01-06 00:00:00,
Pataki,2015-01-06 00:00:00,
Trump,2015-01-05 00:00:00,
Cruz,2015-01-05 00:00:00,5.8
Rubio,2015-01-05 00:00:00,5.5
Carson,2015-01-05 00:00:00,
Paul,2015-01-05 00:00:00,8.5
Bush,2015-01-05 00:00:00,8.3
Huckabee,2015-01-05 00:00:00,15.7
Kasich,2015-01-05 00:00:00,1.0
Fiorina,2015-01-05 00:00:00,
Christie,2015-01-05 00:00:00,8.0
Santorum,2015-01-05 00:00:00,6.0
Walker,2015-01-05 00:00:00,4.8
Jindal,2015-01-05 00:00:00,2.3
Perry,2015-01-05 00:00:00,5.8
Graham,2015-01-05 00:00:00,
Pataki,2015-01-05 00:00:00,
Trump,2015-01-04 00:00:00,
Cruz,2015-01-04 00:00:00,5.8
Rubio,2015-01-04 00:00:00,5.5
Carson,2015-01-04 00:00:00,
Paul,2015-01-04 00:00:00,8.5
Bush,2015-01-04 00:00:00,8.3
Huckabee,2015-01-04 00:00:00,15.7
Kasich,2015-01-04 00:00:00,1.0
Fiorina,2015-01-04 00:00:00,
Christie,2015-01-04 00:00:00,8.0
Santorum,2015-01-04 00:00:00,6.0
Walker,2015-01-04 00:00:00,4.8
Jindal,2015-01-04 00:00:00,2.3
Perry,2015-01-04 00:00:00,5.8
Graham,2015-01-04 00:00:00,
Pataki,2015-01-04 00:00:00,
Trump,2015-01-03 00:00:00,
Cruz,2015-01-03 00:00:00,5.8
Rubio,2015-01-03 00:00:00,5.5
Carson,2015-01-03 00:00:00,
Paul,2015-01-03 00:00:00,8.5
Bush,2015-01-03 00:00:00,8.3
Huckabee,2015-01-03 00:00:00,15.7
Kasich,2015-01-03 00:00:00,1.0
Fiorina,2015-01-03 00:00:00,
Christie,2015-01-03 00:00:00,8.0
Santorum,2015-01-03 00:00:00,6.0
Walker,2015-01-03 00:00:00,4.8
Jindal,2015-01-03 00:00:00,2.3
Perry,2015-01-03 00:00:00,5.8
Graham,2015-01-03 00:00:00,
Pataki,2015-01-03 00:00:00,
Trump,2015-01-02 00:00:00,
Cruz,2015-01-02 00:00:00,5.8
Rubio,2015-01-02 00:00:00,5.5
Carson,2015-01-02 00:00:00,
Paul,2015-01-02 00:00:00,8.5
Bush,2015-01-02 00:00:00,8.3
Huckabee,2015-01-02 00:00:00,15.7
Kasich,2015-01-02 00:00:00,1.0
Fiorina,2015-01-02 00:00:00,
Christie,2015-01-02 00:00:00,8.0
Santorum,2015-01-02 00:00:00,6.0
Walker,2015-01-02 00:00:00,4.8
Jindal,2015-01-02 00:00:00,2.3
Perry,2015-01-02 00:00:00,5.8
Graham,2015-01-02 00:00:00,
Pataki,2015-01-02 00:00:00,
Trump,2015-01-01 00:00:00,
Cruz,2015-01-01 00:00:00,5.8
Rubio,2015-01-01 00:00:00,5.5
Carson,2015-01-01 00:00:00,
Paul,2015-01-01 00:00:00,8.5
Bush,2015-01-01 00:00:00,8.3
Huckabee,2015-01-01 00:00:00,15.7
Kasich,2015-01-01 00:00:00,1.0
Fiorina,2015-01-01 00:00:00,
Christie,2015-01-01 00:00:00,8.0
Santorum,2015-01-01 00:00:00,6.0
Walker,2015-01-01 00:00:00,4.8
Jindal,2015-01-01 00:00:00,2.3
Perry,2015-01-01 00:00:00,5.8
Graham,2015-01-01 00:00:00,
Pataki,2015-01-01 00:00:00,
Trump,2014-12-31 00:00:00,
Cruz,2014-12-31 00:00:00,5.8
Rubio,2014-12-31 00:00:00,5.5
Carson,2014-12-31 00:00:00,
Paul,2014-12-31 00:00:00,8.5
Bush,2014-12-31 00:00:00,8.3
Huckabee,2014-12-31 00:00:00,15.7
Kasich,2014-12-31 00:00:00,1.0
Fiorina,2014-12-31 00:00:00,
Christie,2014-12-31 00:00:00,8.0
Santorum,2014-12-31 00:00:00,6.0
Walker,2014-12-31 00:00:00,4.8
Jindal,2014-12-31 00:00:00,2.3
Perry,2014-12-31 00:00:00,5.8
Graham,2014-12-31 00:00:00,
Pataki,2014-12-31 00:00:00,
Trump,2014-12-30 00:00:00,
Cruz,2014-12-30 00:00:00,5.8
Rubio,2014-12-30 00:00:00,5.5
Carson,2014-12-30 00:00:00,
Paul,2014-12-30 00:00:00,8.5
Bush,2014-12-30 00:00:00,8.3
Huckabee,2014-12-30 00:00:00,15.7
Kasich,2014-12-30 00:00:00,1.0
Fiorina,2014-12-30 00:00:00,
Christie,2014-12-30 00:00:00,8.0
Santorum,2014-12-30 00:00:00,6.0
Walker,2014-12-30 00:00:00,4.8
Jindal,2014-12-30 00:00:00,2.3
Perry,2014-12-30 00:00:00,5.8
Graham,2014-12-30 00:00:00,
Pataki,2014-12-30 00:00:00,
Trump,2014-12-29 00:00:00,
Cruz,2014-12-29 00:00:00,5.8
Rubio,2014-12-29 00:00:00,5.5
Carson,2014-12-29 00:00:00,
Paul,2014-12-29 00:00:00,8.5
Bush,2014-12-29 00:00:00,8.3
Huckabee,2014-12-29 00:00:00,15.7
Kasich,2014-12-29 00:00:00,1.0
Fiorina,2014-12-29 00:00:00,
Christie,2014-12-29 00:00:00,8.0
Santorum,2014-12-29 00:00:00,6.0
Walker,2014-12-29 00:00:00,4.8
Jindal,2014-12-29 00:00:00,2.3
Perry,2014-12-29 00:00:00,5.8
Graham,2014-12-29 00:00:00,
Pataki,2014-12-29 00:00:00,
Trump,2014-12-28 00:00:00,
Cruz,2014-12-28 00:00:00,5.8
Rubio,2014-12-28 00:00:00,5.5
Carson,2014-12-28 00:00:00,
Paul,2014-12-28 00:00:00,8.5
Bush,2014-12-28 00:00:00,8.3
Huckabee,2014-12-28 00:00:00,15.7
Kasich,2014-12-28 00:00:00,1.0
Fiorina,2014-12-28 00:00:00,
Christie,2014-12-28 00:00:00,8.0
Santorum,2014-12-28 00:00:00,6.0
Walker,2014-12-28 00:00:00,4.8
Jindal,2014-12-28 00:00:00,2.3
Perry,2014-12-28 00:00:00,5.8
Graham,2014-12-28 00:00:00,
Pataki,2014-12-28 00:00:00,
Trump,2014-12-27 00:00:00,
Cruz,2014-12-27 00:00:00,5.8
Rubio,2014-12-27 00:00:00,5.5
Carson,2014-12-27 00:00:00,
Paul,2014-12-27 00:00:00,8.5
Bush,2014-12-27 00:00:00,8.3
Huckabee,2014-12-27 00:00:00,15.7
Kasich,2014-12-27 00:00:00,1.0
Fiorina,2014-12-27 00:00:00,
Christie,2014-12-27 00:00:00,8.0
Santorum,2014-12-27 00:00:00,6.0
Walker,2014-12-27 00:00:00,4.8
Jindal,2014-12-27 00:00:00,2.3
Perry,2014-12-27 00:00:00,5.8
Graham,2014-12-27 00:00:00,
Pataki,2014-12-27 00:00:00,
Trump,2014-12-26 00:00:00,
Cruz,2014-12-26 00:00:00,5.8
Rubio,2014-12-26 00:00:00,5.5
Carson,2014-12-26 00:00:00,
Paul,2014-12-26 00:00:00,8.5
Bush,2014-12-26 00:00:00,8.3
Huckabee,2014-12-26 00:00:00,15.7
Kasich,2014-12-26 00:00:00,1.0
Fiorina,2014-12-26 00:00:00,
Christie,2014-12-26 00:00:00,8.0
Santorum,2014-12-26 00:00:00,6.0
Walker,2014-12-26 00:00:00,4.8
Jindal,2014-12-26 00:00:00,2.3
Perry,2014-12-26 00:00:00,5.8
Graham,2014-12-26 00:00:00,
Pataki,2014-12-26 00:00:00,
Trump,2014-12-25 00:00:00,
Cruz,2014-12-25 00:00:00,5.8
Rubio,2014-12-25 00:00:00,5.5
Carson,2014-12-25 00:00:00,
Paul,2014-12-25 00:00:00,8.5
Bush,2014-12-25 00:00:00,8.3
Huckabee,2014-12-25 00:00:00,15.7
Kasich,2014-12-25 00:00:00,1.0
Fiorina,2014-12-25 00:00:00,
Christie,2014-12-25 00:00:00,8.0
Santorum,2014-12-25 00:00:00,6.0
Walker,2014-12-25 00:00:00,4.8
Jindal,2014-12-25 00:00:00,2.3
Perry,2014-12-25 00:00:00,5.8
Graham,2014-12-25 00:00:00,
Pataki,2014-12-25 00:00:00,
Trump,2014-12-24 00:00:00,
Cruz,2014-12-24 00:00:00,5.8
Rubio,2014-12-24 00:00:00,5.5
Carson,2014-12-24 00:00:00,
Paul,2014-12-24 00:00:00,8.5
Bush,2014-12-24 00:00:00,8.3
Huckabee,2014-12-24 00:00:00,15.7
Kasich,2014-12-24 00:00:00,1.0
Fiorina,2014-12-24 00:00:00,
Christie,2014-12-24 00:00:00,8.0
Santorum,2014-12-24 00:00:00,6.0
Walker,2014-12-24 00:00:00,4.8
Jindal,2014-12-24 00:00:00,2.3
Perry,2014-12-24 00:00:00,5.8
Graham,2014-12-24 00:00:00,
Pataki,2014-12-24 00:00:00,
Trump,2014-12-23 00:00:00,
Cruz,2014-12-23 00:00:00,5.8
Rubio,2014-12-23 00:00:00,5.5
Carson,2014-12-23 00:00:00,
Paul,2014-12-23 00:00:00,8.5
Bush,2014-12-23 00:00:00,8.3
Huckabee,2014-12-23 00:00:00,15.7
Kasich,2014-12-23 00:00:00,1.0
Fiorina,2014-12-23 00:00:00,
Christie,2014-12-23 00:00:00,8.0
Santorum,2014-12-23 00:00:00,6.0
Walker,2014-12-23 00:00:00,4.8
Jindal,2014-12-23 00:00:00,2.3
Perry,2014-12-23 00:00:00,5.8
Graham,2014-12-23 00:00:00,
Pataki,2014-12-23 00:00:00,
Trump,2014-12-22 00:00:00,
Cruz,2014-12-22 00:00:00,5.8
Rubio,2014-12-22 00:00:00,5.5
Carson,2014-12-22 00:00:00,
Paul,2014-12-22 00:00:00,8.5
Bush,2014-12-22 00:00:00,8.3
Huckabee,2014-12-22 00:00:00,15.7
Kasich,2014-12-22 00:00:00,1.0
Fiorina,2014-12-22 00:00:00,
Christie,2014-12-22 00:00:00,8.0
Santorum,2014-12-22 00:00:00,6.0
Walker,2014-12-22 00:00:00,4.8
Jindal,2014-12-22 00:00:00,2.3
Perry,2014-12-22 00:00:00,5.8
Graham,2014-12-22 00:00:00,
Pataki,2014-12-22 00:00:00,
Trump,2014-12-21 00:00:00,
Cruz,2014-12-21 00:00:00,5.8
Rubio,2014-12-21 00:00:00,5.5
Carson,2014-12-21 00:00:00,
Paul,2014-12-21 00:00:00,8.5
Bush,2014-12-21 00:00:00,8.3
Huckabee,2014-12-21 00:00:00,15.7
Kasich,2014-12-21 00:00:00,1.0
Fiorina,2014-12-21 00:00:00,
Christie,2014-12-21 00:00:00,8.0
Santorum,2014-12-21 00:00:00,6.0
Walker,2014-12-21 00:00:00,4.8
Jindal,2014-12-21 00:00:00,2.3
Perry,2014-12-21 00:00:00,5.8
Graham,2014-12-21 00:00:00,
Pataki,2014-12-21 00:00:00,
Trump,2014-12-20 00:00:00,
Cruz,2014-12-20 00:00:00,5.8
Rubio,2014-12-20 00:00:00,5.5
Carson,2014-12-20 00:00:00,
Paul,2014-12-20 00:00:00,8.5
Bush,2014-12-20 00:00:00,8.3
Huckabee,2014-12-20 00:00:00,15.7
Kasich,2014-12-20 00:00:00,1.0
Fiorina,2014-12-20 00:00:00,
Christie,2014-12-20 00:00:00,8.0
Santorum,2014-12-20 00:00:00,6.0
Walker,2014-12-20 00:00:00,4.8
Jindal,2014-12-20 00:00:00,2.3
Perry,2014-12-20 00:00:00,5.8
Graham,2014-12-20 00:00:00,
Pataki,2014-12-20 00:00:00,
Trump,2014-12-19 00:00:00,
Cruz,2014-12-19 00:00:00,5.8
Rubio,2014-12-19 00:00:00,5.5
Carson,2014-12-19 00:00:00,
Paul,2014-12-19 00:00:00,8.5
Bush,2014-12-19 00:00:00,8.3
Huckabee,2014-12-19 00:00:00,15.7
Kasich,2014-12-19 00:00:00,1.0
Fiorina,2014-12-19 00:00:00,
Christie,2014-12-19 00:00:00,8.0
Santorum,2014-12-19 00:00:00,6.0
Walker,2014-12-19 00:00:00,4.8
Jindal,2014-12-19 00:00:00,2.3
Perry,2014-12-19 00:00:00,5.8
Graham,2014-12-19 00:00:00,
Pataki,2014-12-19 00:00:00,
Trump,2014-12-18 00:00:00,
Cruz,2014-12-18 00:00:00,5.8
Rubio,2014-12-18 00:00:00,5.5
Carson,2014-12-18 00:00:00,
Paul,2014-12-18 00:00:00,8.5
Bush,2014-12-18 00:00:00,8.3
Huckabee,2014-12-18 00:00:00,15.7
Kasich,2014-12-18 00:00:00,1.0
Fiorina,2014-12-18 00:00:00,
Christie,2014-12-18 00:00:00,8.0
Santorum,2014-12-18 00:00:00,6.0
Walker,2014-12-18 00:00:00,4.8
Jindal,2014-12-18 00:00:00,2.3
Perry,2014-12-18 00:00:00,5.8
Graham,2014-12-18 00:00:00,
Pataki,2014-12-18 00:00:00,
Trump,2014-12-17 00:00:00,
Cruz,2014-12-17 00:00:00,5.8
Rubio,2014-12-17 00:00:00,5.5
Carson,2014-12-17 00:00:00,
Paul,2014-12-17 00:00:00,8.5
Bush,2014-12-17 00:00:00,8.3
Huckabee,2014-12-17 00:00:00,15.7
Kasich,2014-12-17 00:00:00,1.0
Fiorina,2014-12-17 00:00:00,
Christie,2014-12-17 00:00:00,8.0
Santorum,2014-12-17 00:00:00,6.0
Walker,2014-12-17 00:00:00,4.8
Jindal,2014-12-17 00:00:00,2.3
Perry,2014-12-17 00:00:00,5.8
Graham,2014-12-17 00:00:00,
Pataki,2014-12-17 00:00:00,
Trump,2014-12-16 00:00:00,
Cruz,2014-12-16 00:00:00,5.8
Rubio,2014-12-16 00:00:00,5.5
Carson,2014-12-16 00:00:00,
Paul,2014-12-16 00:00:00,8.5
Bush,2014-12-16 00:00:00,8.3
Huckabee,2014-12-16 00:00:00,15.7
Kasich,2014-12-16 00:00:00,1.0
Fiorina,2014-12-16 00:00:00,
Christie,2014-12-16 00:00:00,8.0
Santorum,2014-12-16 00:00:00,6.0
Walker,2014-12-16 00:00:00,4.8
Jindal,2014-12-16 00:00:00,2.3
Perry,2014-12-16 00:00:00,5.8
Graham,2014-12-16 00:00:00,
Pataki,2014-12-16 00:00:00,
Trump,2014-12-15 00:00:00,
Cruz,2014-12-15 00:00:00,5.8
Rubio,2014-12-15 00:00:00,5.5
Carson,2014-12-15 00:00:00,
Paul,2014-12-15 00:00:00,8.5
Bush,2014-12-15 00:00:00,8.3
Huckabee,2014-12-15 00:00:00,15.7
Kasich,2014-12-15 00:00:00,1.0
Fiorina,2014-12-15 00:00:00,
Christie,2014-12-15 00:00:00,8.0
Santorum,2014-12-15 00:00:00,6.0
Walker,2014-12-15 00:00:00,4.8
Jindal,2014-12-15 00:00:00,2.3
Perry,2014-12-15 00:00:00,5.8
Graham,2014-12-15 00:00:00,
Pataki,2014-12-15 00:00:00,
Trump,2014-12-14 00:00:00,
Cruz,2014-12-14 00:00:00,5.8
Rubio,2014-12-14 00:00:00,5.5
Carson,2014-12-14 00:00:00,
Paul,2014-12-14 00:00:00,8.5
Bush,2014-12-14 00:00:00,8.3
Huckabee,2014-12-14 00:00:00,15.7
Kasich,2014-12-14 00:00:00,1.0
Fiorina,2014-12-14 00:00:00,
Christie,2014-12-14 00:00:00,8.0
Santorum,2014-12-14 00:00:00,6.0
Walker,2014-12-14 00:00:00,4.8
Jindal,2014-12-14 00:00:00,2.3
Perry,2014-12-14 00:00:00,5.8
Graham,2014-12-14 00:00:00,
Pataki,2014-12-14 00:00:00,
Trump,2014-12-13 00:00:00,
Cruz,2014-12-13 00:00:00,5.8
Rubio,2014-12-13 00:00:00,5.5
Carson,2014-12-13 00:00:00,
Paul,2014-12-13 00:00:00,8.5
Bush,2014-12-13 00:00:00,8.3
Huckabee,2014-12-13 00:00:00,15.7
Kasich,2014-12-13 00:00:00,1.0
Fiorina,2014-12-13 00:00:00,
Christie,2014-12-13 00:00:00,8.0
Santorum,2014-12-13 00:00:00,6.0
Walker,2014-12-13 00:00:00,4.8
Jindal,2014-12-13 00:00:00,2.3
Perry,2014-12-13 00:00:00,5.8
Graham,2014-12-13 00:00:00,
Pataki,2014-12-13 00:00:00,
Trump,2014-12-12 00:00:00,
Cruz,2014-12-12 00:00:00,5.8
Rubio,2014-12-12 00:00:00,5.5
Carson,2014-12-12 00:00:00,
Paul,2014-12-12 00:00:00,8.5
Bush,2014-12-12 00:00:00,8.3
Huckabee,2014-12-12 00:00:00,15.7
Kasich,2014-12-12 00:00:00,1.0
Fiorina,2014-12-12 00:00:00,
Christie,2014-12-12 00:00:00,8.0
Santorum,2014-12-12 00:00:00,6.0
Walker,2014-12-12 00:00:00,4.8
Jindal,2014-12-12 00:00:00,2.3
Perry,2014-12-12 00:00:00,5.8
Graham,2014-12-12 00:00:00,
Pataki,2014-12-12 00:00:00,
Trump,2014-12-11 00:00:00,
Cruz,2014-12-11 00:00:00,5.8
Rubio,2014-12-11 00:00:00,5.5
Carson,2014-12-11 00:00:00,
Paul,2014-12-11 00:00:00,8.5
Bush,2014-12-11 00:00:00,8.3
Huckabee,2014-12-11 00:00:00,15.7
Kasich,2014-12-11 00:00:00,1.0
Fiorina,2014-12-11 00:00:00,
Christie,2014-12-11 00:00:00,8.0
Santorum,2014-12-11 00:00:00,6.0
Walker,2014-12-11 00:00:00,4.8
Jindal,2014-12-11 00:00:00,2.3
Perry,2014-12-11 00:00:00,5.8
Graham,2014-12-11 00:00:00,
Pataki,2014-12-11 00:00:00,
Trump,2014-12-10 00:00:00,
Cruz,2014-12-10 00:00:00,5.8
Rubio,2014-12-10 00:00:00,5.5
Carson,2014-12-10 00:00:00,
Paul,2014-12-10 00:00:00,8.5
Bush,2014-12-10 00:00:00,8.3
Huckabee,2014-12-10 00:00:00,15.7
Kasich,2014-12-10 00:00:00,1.0
Fiorina,2014-12-10 00:00:00,
Christie,2014-12-10 00:00:00,8.0
Santorum,2014-12-10 00:00:00,6.0
Walker,2014-12-10 00:00:00,4.8
Jindal,2014-12-10 00:00:00,2.3
Perry,2014-12-10 00:00:00,5.8
Graham,2014-12-10 00:00:00,
Pataki,2014-12-10 00:00:00,
Trump,2014-12-09 00:00:00,
Cruz,2014-12-09 00:00:00,5.8
Rubio,2014-12-09 00:00:00,5.5
Carson,2014-12-09 00:00:00,
Paul,2014-12-09 00:00:00,8.5
Bush,2014-12-09 00:00:00,8.3
Huckabee,2014-12-09 00:00:00,15.7
Kasich,2014-12-09 00:00:00,1.0
Fiorina,2014-12-09 00:00:00,
Christie,2014-12-09 00:00:00,8.0
Santorum,2014-12-09 00:00:00,6.0
Walker,2014-12-09 00:00:00,4.8
Jindal,2014-12-09 00:00:00,2.3
Perry,2014-12-09 00:00:00,5.8
Graham,2014-12-09 00:00:00,
Pataki,2014-12-09 00:00:00,
Trump,2014-12-08 00:00:00,
Cruz,2014-12-08 00:00:00,5.8
Rubio,2014-12-08 00:00:00,5.5
Carson,2014-12-08 00:00:00,
Paul,2014-12-08 00:00:00,8.5
Bush,2014-12-08 00:00:00,8.3
Huckabee,2014-12-08 00:00:00,15.7
Kasich,2014-12-08 00:00:00,1.0
Fiorina,2014-12-08 00:00:00,
Christie,2014-12-08 00:00:00,8.0
Santorum,2014-12-08 00:00:00,6.0
Walker,2014-12-08 00:00:00,4.8
Jindal,2014-12-08 00:00:00,2.3
Perry,2014-12-08 00:00:00,5.8
Graham,2014-12-08 00:00:00,
Pataki,2014-12-08 00:00:00,
Trump,2014-12-07 00:00:00,
Cruz,2014-12-07 00:00:00,5.8
Rubio,2014-12-07 00:00:00,5.5
Carson,2014-12-07 00:00:00,
Paul,2014-12-07 00:00:00,8.5
Bush,2014-12-07 00:00:00,8.3
Huckabee,2014-12-07 00:00:00,15.7
Kasich,2014-12-07 00:00:00,1.0
Fiorina,2014-12-07 00:00:00,
Christie,2014-12-07 00:00:00,8.0
Santorum,2014-12-07 00:00:00,6.0
Walker,2014-12-07 00:00:00,4.8
Jindal,2014-12-07 00:00:00,2.3
Perry,2014-12-07 00:00:00,5.8
Graham,2014-12-07 00:00:00,
Pataki,2014-12-07 00:00:00,
Trump,2014-12-06 00:00:00,
Cruz,2014-12-06 00:00:00,5.8
Rubio,2014-12-06 00:00:00,5.5
Carson,2014-12-06 00:00:00,
Paul,2014-12-06 00:00:00,8.5
Bush,2014-12-06 00:00:00,8.3
Huckabee,2014-12-06 00:00:00,15.7
Kasich,2014-12-06 00:00:00,1.0
Fiorina,2014-12-06 00:00:00,
Christie,2014-12-06 00:00:00,8.0
Santorum,2014-12-06 00:00:00,6.0
Walker,2014-12-06 00:00:00,4.8
Jindal,2014-12-06 00:00:00,2.3
Perry,2014-12-06 00:00:00,5.8
Graham,2014-12-06 00:00:00,
Pataki,2014-12-06 00:00:00,
Trump,2014-12-05 00:00:00,
Cruz,2014-12-05 00:00:00,5.8
Rubio,2014-12-05 00:00:00,5.5
Carson,2014-12-05 00:00:00,
Paul,2014-12-05 00:00:00,8.5
Bush,2014-12-05 00:00:00,8.3
Huckabee,2014-12-05 00:00:00,15.7
Kasich,2014-12-05 00:00:00,1.0
Fiorina,2014-12-05 00:00:00,
Christie,2014-12-05 00:00:00,8.0
Santorum,2014-12-05 00:00:00,6.0
Walker,2014-12-05 00:00:00,4.8
Jindal,2014-12-05 00:00:00,2.3
Perry,2014-12-05 00:00:00,5.8
Graham,2014-12-05 00:00:00,
Pataki,2014-12-05 00:00:00,
Trump,2014-12-04 00:00:00,
Cruz,2014-12-04 00:00:00,5.8
Rubio,2014-12-04 00:00:00,5.5
Carson,2014-12-04 00:00:00,
Paul,2014-12-04 00:00:00,8.5
Bush,2014-12-04 00:00:00,8.3
Huckabee,2014-12-04 00:00:00,15.7
Kasich,2014-12-04 00:00:00,1.0
Fiorina,2014-12-04 00:00:00,
Christie,2014-12-04 00:00:00,8.0
Santorum,2014-12-04 00:00:00,6.0
Walker,2014-12-04 00:00:00,4.8
Jindal,2014-12-04 00:00:00,2.3
Perry,2014-12-04 00:00:00,5.8
Graham,2014-12-04 00:00:00,
Pataki,2014-12-04 00:00:00,
Trump,2014-12-03 00:00:00,
Cruz,2014-12-03 00:00:00,5.8
Rubio,2014-12-03 00:00:00,5.5
Carson,2014-12-03 00:00:00,
Paul,2014-12-03 00:00:00,8.5
Bush,2014-12-03 00:00:00,8.3
Huckabee,2014-12-03 00:00:00,15.7
Kasich,2014-12-03 00:00:00,1.0
Fiorina,2014-12-03 00:00:00,
Christie,2014-12-03 00:00:00,8.0
Santorum,2014-12-03 00:00:00,6.0
Walker,2014-12-03 00:00:00,4.8
Jindal,2014-12-03 00:00:00,2.3
Perry,2014-12-03 00:00:00,5.8
Graham,2014-12-03 00:00:00,
Pataki,2014-12-03 00:00:00,
Trump,2014-12-02 00:00:00,
Cruz,2014-12-02 00:00:00,5.8
Rubio,2014-12-02 00:00:00,5.5
Carson,2014-12-02 00:00:00,
Paul,2014-12-02 00:00:00,8.5
Bush,2014-12-02 00:00:00,8.3
Huckabee,2014-12-02 00:00:00,15.7
Kasich,2014-12-02 00:00:00,1.0
Fiorina,2014-12-02 00:00:00,
Christie,2014-12-02 00:00:00,8.0
Santorum,2014-12-02 00:00:00,6.0
Walker,2014-12-02 00:00:00,4.8
Jindal,2014-12-02 00:00:00,2.3
Perry,2014-12-02 00:00:00,5.8
Graham,2014-12-02 00:00:00,
Pataki,2014-12-02 00:00:00,
